# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 570, mean observations per image: 0.0
260 0.186188 0.911583 -0.316941 0.184116 -1.19234 2.30838 -0.0881304 1 frame_003550.jpg

261 0.186188 0.928417 -0.294923 0.128047 -1.23351 2.22409 0.159062 1 frame_003560.jpg

262 0.211806 0.936519 -0.261492 0.0984475 -1.28915 2.13879 0.238 1 frame_003570.jpg

263 0.253162 0.933262 -0.241028 0.0826797 -1.28503 2.12711 0.202562 1 frame_003580.jpg

264 0.298589 0.914063 -0.254878 0.101833 -1.14296 2.20182 -0.0171262 1 frame_003590.jpg

265 0.33977 0.88542 -0.293926 0.119145 -0.873661 2.29412 -0.245628 1 frame_003600.jpg

266 0.360948 0.856569 -0.34109 0.140226 -0.573386 2.37692 -0.424885 1 frame_003610.jpg

267 0.378761 0.822924 -0.382973 0.180744 -0.340143 2.38774 -0.647904 1 frame_003620.jpg

268 0.344177 0.803492 -0.43954 0.206753 -0.0986797 2.44611 -0.608202 1 frame_003630.jpg

269 0.303621 0.781886 -0.498882 0.218142 0.178188 2.48655 -0.510423 1 frame_003640.jpg

270 0.275216 0.764408 -0.545407 0.206077 0.417627 2.51111 -0.403999 1 frame_003650.jpg

271 0.237649 0.737216 -0.601934 0.194196 0.70665 2.509 -0.226561 1 frame_003660.jpg

272 0.203278 0.704111 -0.652121 0.194021 0.968917 2.45907 -0.0540246 1 frame_003670.jpg

273 -0.170735 -0.651057 0.704043 -0.226491 1.23282 2.35125 0.0862221 1 frame_003680.jpg

274 -0.138514 -0.57696 0.761797 -0.259994 1.53724 2.14779 0.275559 1 frame_003690.jpg

275 -0.105426 -0.487949 0.816706 -0.289453 1.81521 1.85195 0.533322 1 frame_003700.jpg

276 -0.0704782 -0.374857 0.868411 -0.316823 2.03344 1.4322 0.8699 1 frame_003710.jpg

277 -0.0111093 -0.257557 0.902031 -0.346238 2.00249 1.0348 1.31544 1 frame_003720.jpg

278 0.0248616 -0.0761128 0.889825 -0.449222 1.68939 0.779021 1.66353 1 frame_003740.jpg

279 0.0215618 -0.00629728 0.848741 -0.528331 1.5692 0.892003 1.65877 1 frame_003750.jpg

280 0.0292515 0.0395703 0.799452 -0.598711 1.42851 1.10502 1.62369 1 frame_003760.jpg

281 0.0231281 0.0460204 0.763838 -0.64335 1.34151 1.29841 1.52406 1 frame_003770.jpg

282 0.0732045 0.0876609 0.734779 -0.668623 1.08306 1.45331 1.58866 1 frame_003780.jpg

283 0.0973468 0.115588 0.709239 -0.68858 0.902297 1.57123 1.59933 1 frame_003790.jpg

284 -0.113592 -0.127597 -0.682177 0.710951 0.782176 1.71395 1.56354 1 frame_003800.jpg

285 -0.0970669 -0.120727 -0.647007 0.746582 0.837285 1.89719 1.43349 1 frame_003810.jpg

286 -0.0819179 -0.102847 -0.604914 0.78536 0.901664 2.06989 1.24536 1 frame_003820.jpg

287 -0.0795227 -0.102906 -0.568879 0.812074 0.923476 2.17209 1.10702 1 frame_003830.jpg

288 -0.0552417 -0.0878209 -0.53888 0.835969 1.05036 2.23341 0.927302 1 frame_003840.jpg

289 0.00568138 -0.039513 -0.514207 0.856736 1.29342 2.23895 0.640155 1 frame_003850.jpg

290 0.0743816 0.0168865 -0.501591 0.861736 1.49046 2.17161 0.342371 1 frame_003860.jpg

291 0.127314 0.0801301 -0.505098 0.849851 1.57029 2.11179 0.115673 1 frame_003870.jpg

292 0.170512 0.126348 -0.501436 0.838763 1.62688 2.037 -0.0870787 1 frame_003880.jpg

293 0.184797 0.149011 -0.528023 0.815375 1.64925 1.97689 -0.068249 1 frame_003890.jpg

294 0.212133 0.191291 -0.544977 0.788294 1.67572 1.91896 -0.13909 1 frame_003900.jpg

295 0.228978 0.242482 -0.579055 0.743954 1.67449 1.8954 -0.141566 1 frame_003910.jpg

296 0.239213 0.284609 -0.597222 0.710704 1.68341 1.88652 -0.200921 1 frame_003920.jpg

297 0.259253 0.319563 -0.589272 0.695289 1.6866 1.89868 -0.390993 1 frame_003930.jpg

298 0.297862 0.339199 -0.572793 0.684201 1.73689 1.85785 -0.6636 1 frame_003940.jpg

299 0.338893 0.353138 -0.542426 0.682802 1.74183 1.78912 -0.981893 1 frame_003950.jpg

300 0.363628 0.356722 -0.510701 0.69261 1.70755 1.72681 -1.23566 1 frame_003960.jpg

301 0.38153 0.331116 -0.472463 0.722202 1.70615 1.57835 -1.46431 1 frame_003970.jpg

302 0.366381 0.260617 -0.437165 0.778929 1.8238 1.40686 -1.5176 1 frame_003980.jpg

303 0.327271 0.191951 -0.400419 0.834094 1.90994 1.31509 -1.50989 1 frame_003990.jpg

304 0.243862 0.120897 -0.370132 0.88821 1.96549 1.39285 -1.3635 1 frame_004000.jpg

305 0.130038 0.0462896 -0.36467 0.920849 1.97264 1.6551 -1.03582 1 frame_004010.jpg

306 0.0183033 -0.0357712 -0.351405 0.935361 1.90664 1.87957 -0.721808 1 frame_004020.jpg

307 -0.125569 -0.137614 -0.361427 0.9136 1.66427 2.21667 -0.168306 1 frame_004030.jpg

308 -0.24198 -0.193745 -0.394193 0.865171 1.2248 2.47067 0.294748 1 frame_004040.jpg

309 -0.337182 -0.247829 -0.476954 0.772919 0.629152 2.49261 0.943542 1 frame_004050.jpg

310 -0.422736 -0.318594 -0.541069 0.65348 -0.0661605 2.20661 1.48432 1 frame_004060.jpg

311 0.478525 0.379036 0.568552 -0.551447 -0.598185 1.83859 1.68715 1 frame_004070.jpg

312 0.505253 0.429776 0.57343 -0.480823 -0.90726 1.56413 1.70929 1 frame_004080.jpg

313 0.741474 0.620842 0.135346 -0.215529 -1.58609 1.88246 -0.362375 1 frame_004150.jpg

314 0.721722 0.664703 0.1074 -0.160475 -1.58822 1.8288 -0.364278 1 frame_004160.jpg

315 0.691054 0.705245 0.101543 -0.121507 -1.58827 1.77284 -0.273198 1 frame_004170.jpg

316 0.651783 0.730299 0.137788 -0.151184 -1.56148 1.7077 0.0493743 1 frame_004180.jpg

317 0.600021 0.75598 0.190221 -0.17968 -1.5227 1.61062 0.40824 1 frame_004190.jpg

318 0.539656 0.770709 0.270641 -0.203796 -1.46898 1.39522 0.810657 1 frame_004200.jpg

319 0.341686 0.760059 0.515614 -0.199256 -1.35127 0.354472 1.53343 1 frame_004250.jpg

320 0.336702 0.819329 0.435289 -0.160797 -1.58288 0.503422 1.31653 1 frame_004260.jpg

321 0.336395 0.873847 0.330547 -0.118186 -1.75039 0.780604 1.02806 1 frame_004270.jpg

322 0.342271 0.910888 0.221995 -0.0620678 -1.81048 1.08772 0.696094 1 frame_004280.jpg

323 0.362355 0.926927 0.0973946 0.00443584 -1.65785 1.47271 0.289721 1 frame_004290.jpg

324 0.38166 0.920863 -0.0255618 0.0754608 -1.3821 1.78757 -0.0718341 1 frame_004300.jpg

325 0.406317 0.89671 -0.124289 0.123973 -1.07733 1.98877 -0.364116 1 frame_004310.jpg

326 0.439326 0.867533 -0.164419 0.165363 -0.919217 2.03303 -0.617942 1 frame_004320.jpg

327 0.48762 0.840609 -0.153864 0.178689 -0.904223 1.98228 -0.835711 1 frame_004330.jpg

328 0.543082 0.816993 -0.122651 0.150135 -0.929829 1.92131 -0.974082 1 frame_004340.jpg

329 0.571903 0.810824 -0.084967 0.0909511 -0.984685 1.91798 -0.953018 1 frame_004350.jpg

330 0.586772 0.808584 -0.030289 0.0312157 -1.12084 1.90513 -0.888146 1 frame_004360.jpg

331 0.612128 0.790311 0.0231388 -0.0131225 -1.27491 1.85439 -0.900023 1 frame_004370.jpg

332 0.655189 0.751211 0.0635502 -0.0486805 -1.38943 1.76988 -1.01953 1 frame_004380.jpg

333 0.693672 0.708714 0.100342 -0.0804683 -1.52214 1.69313 -1.10968 1 frame_004390.jpg

334 0.749331 0.651453 0.0914542 -0.0758147 -1.51151 1.44833 -1.41923 1 frame_004400.jpg

335 0.787438 0.609712 0.067201 -0.0606359 -1.44294 1.28168 -1.68357 1 frame_004410.jpg

336 0.813875 0.573628 0.0684012 -0.0622837 -1.45574 1.13417 -1.84807 1 frame_004420.jpg

337 0.782636 0.571636 -0.144579 0.199523 -0.112665 1.25959 -2.60603 1 frame_004460.jpg

338 0.751262 0.589142 -0.190019 0.22893 0.122739 1.20146 -2.60719 1 frame_004470.jpg

339 0.697866 0.632626 -0.231117 0.243625 0.349048 1.4635 -2.55597 1 frame_004480.jpg

340 0.633749 0.672945 -0.272401 0.26703 0.562129 1.78786 -2.42043 1 frame_004490.jpg

341 0.556972 0.710481 -0.318435 0.289136 0.766185 2.13066 -2.12936 1 frame_004500.jpg

342 0.51089 0.72341 -0.368391 0.28277 1.00344 2.29026 -1.88314 1 frame_004510.jpg

343 0.466504 0.719068 -0.428726 0.285498 1.32394 2.35312 -1.59158 1 frame_004520.jpg

344 0.41989 0.692939 -0.504307 0.298668 1.74298 2.29011 -1.21697 1 frame_004530.jpg

345 0.359237 0.662561 -0.579952 0.309219 2.10019 2.17524 -0.708881 1 frame_004540.jpg

347 -0.241315 -0.575537 0.707629 -0.331338 2.43217 1.7436 0.28888 1 frame_004560.jpg

348 -0.217302 -0.522987 0.742167 -0.358402 2.42566 1.55211 0.558146 1 frame_004570.jpg

349 -0.204584 -0.47974 0.756673 -0.394259 2.35669 1.47348 0.696278 1 frame_004580.jpg

350 -0.207593 -0.456805 0.750387 -0.430295 2.25926 1.51798 0.668932 1 frame_004590.jpg

351 -0.208009 -0.437604 0.732316 -0.478486 2.13664 1.64307 0.618148 1 frame_004600.jpg

352 -0.233018 -0.423759 0.698073 -0.528039 2.09037 1.77013 0.401345 1 frame_004610.jpg

353 -0.266896 -0.436628 0.661944 -0.547679 2.08171 1.87581 0.124424 1 frame_004620.jpg

354 -0.312883 -0.463673 0.61782 -0.552639 2.08157 1.95097 -0.248412 1 frame_004630.jpg

355 -0.346557 -0.492397 0.593431 -0.534118 2.11299 1.96754 -0.505333 1 frame_004640.jpg

356 -0.355273 -0.512549 0.595381 -0.506553 2.20039 1.96159 -0.565247 1 frame_004650.jpg

357 -0.340269 -0.536563 0.623461 -0.455646 2.33534 1.95518 -0.450826 1 frame_004660.jpg

358 -0.341362 -0.548678 0.648853 -0.401765 2.50584 1.86793 -0.430455 1 frame_004670.jpg

359 -0.366362 -0.579653 0.632148 -0.360792 2.5051 1.90639 -0.682765 1 frame_004680.jpg

360 0.3869 0.618461 -0.592113 0.342369 2.34786 2.08096 -0.975818 1 frame_004690.jpg

361 0.406998 0.662968 -0.531109 0.335783 2.04968 2.32519 -1.31289 1 frame_004700.jpg

362 0.431813 0.703788 -0.473478 0.306657 1.70716 2.4991 -1.64645 1 frame_004710.jpg

363 0.43594 0.745403 -0.439568 0.247205 1.39994 2.68371 -1.75468 1 frame_004720.jpg

364 0.41557 0.787283 -0.407316 0.203915 1.09308 2.90565 -1.68628 1 frame_004730.jpg

365 0.399036 0.830624 -0.346864 0.174697 0.626205 3.10399 -1.63182 1 frame_004740.jpg

366 0.538296 0.81388 -0.174889 0.13134 -0.38448 2.66412 -2.50573 1 frame_004770.jpg

367 0.599435 0.780324 -0.131463 0.120373 -0.621583 2.31156 -2.84033 1 frame_004780.jpg

368 0.631265 0.758824 -0.107527 0.118859 -0.689152 2.14089 -3.04119 1 frame_004790.jpg

369 0.684798 0.713978 -0.0828512 0.120096 -0.743744 1.67331 -3.31492 1 frame_004800.jpg

370 0.71195 0.695479 -0.0301207 0.0923525 -1.15208 1.43625 -3.33921 1 frame_004810.jpg

371 0.731999 0.678603 0.0449663 0.0406629 -1.75903 1.20681 -3.17416 1 frame_004820.jpg

372 0.74802 0.65283 0.117885 -0.0195471 -2.32824 0.987355 -2.8686 1 frame_004830.jpg

373 0.751271 0.621352 0.197124 -0.103228 -2.92549 0.877129 -2.30727 1 frame_004840.jpg

374 0.748355 0.582263 0.255247 -0.189166 -3.30683 0.873816 -1.69742 1 frame_004850.jpg

375 0.732932 0.547084 0.294053 -0.277566 -3.50798 1.06479 -1.09696 1 frame_004860.jpg

376 0.73838 0.50875 0.279916 -0.342952 -3.52161 1.27385 -0.941089 1 frame_004870.jpg

377 0.765213 0.4773 0.232953 -0.363822 -3.46317 1.33419 -1.21594 1 frame_004880.jpg

378 0.82829 0.554426 -0.018701 -0.0787326 -1.94165 0.733793 -3.34436 1 frame_004910.jpg

379 0.741401 0.632559 -0.183933 0.127915 -0.0678584 1.28107 -3.71885 1 frame_004920.jpg

380 0.44913 0.70005 -0.461547 0.308523 2.09696 2.66202 -2.17704 1 frame_004960.jpg

381 0.392698 0.669181 -0.536732 0.331517 2.5565 2.59639 -1.58208 1 frame_004970.jpg

382 0.359176 0.627923 -0.579843 0.374816 2.81358 2.46464 -1.19488 1 frame_004980.jpg

383 0.352733 0.593874 -0.575066 0.438397 2.84524 2.42829 -1.1232 1 frame_004990.jpg

384 0.402887 0.600676 -0.504504 0.471536 2.53376 2.42915 -1.72005 1 frame_005000.jpg

385 0.489278 0.636177 -0.395784 0.446363 1.8597 2.2743 -2.6163 1 frame_005010.jpg

386 0.553775 0.662899 -0.307035 0.399535 1.16577 2.05642 -3.14149 1 frame_005020.jpg

387 0.588568 0.70298 -0.233589 0.323796 0.453057 2.04495 -3.23397 1 frame_005030.jpg

388 0.560812 0.820037 -0.0171793 0.112849 -1.49675 2.48561 -2.50097 1 frame_005060.jpg

389 0.510718 0.857178 0.0627856 0.0216934 -2.11353 2.77139 -1.69274 1 frame_005070.jpg

390 0.601668 0.7925 0.0984523 0.0157178 -2.09652 2.00494 -2.1237 1 frame_005080.jpg

391 0.631899 0.764137 0.127837 -0.0213534 -2.16663 1.74634 -2.07376 1 frame_005090.jpg

392 0.655065 0.734273 0.168065 -0.0590589 -2.34959 1.53847 -1.92589 1 frame_005100.jpg

393 0.67501 0.702397 0.205788 -0.0930147 -2.51426 1.35566 -1.75629 1 frame_005110.jpg

394 0.681731 0.693588 0.204808 -0.110598 -2.51612 1.3994 -1.68678 1 frame_005120.jpg

395 0.685209 0.704376 0.150818 -0.107685 -2.24465 1.5874 -1.84779 1 frame_005130.jpg

396 0.689582 0.715855 0.0822945 -0.0725035 -1.86223 1.71784 -2.11907 1 frame_005140.jpg

397 0.692484 0.721395 -0.000685914 -0.0074181 -1.29341 1.75229 -2.43088 1 frame_005150.jpg

398 0.667596 0.739133 -0.0723605 0.0525531 -0.762534 1.94704 -2.49054 1 frame_005160.jpg

399 0.641401 0.7489 -0.136515 0.0954807 -0.310151 2.08998 -2.43295 1 frame_005170.jpg

400 0.629854 0.743549 -0.181167 0.132655 0.0645151 2.0844 -2.37807 1 frame_005180.jpg

401 0.621361 0.735162 -0.211362 0.169624 0.321967 2.05032 -2.31414 1 frame_005190.jpg

402 0.610431 0.72698 -0.241114 0.201838 0.528227 2.04006 -2.22099 1 frame_005200.jpg

403 0.601777 0.710038 -0.283826 0.230551 0.774182 1.98056 -2.11544 1 frame_005210.jpg

404 0.56882 0.698602 -0.340651 0.268991 1.05139 2.01513 -1.88356 1 frame_005220.jpg

405 0.530772 0.689183 -0.392738 0.298437 1.27882 2.0521 -1.628 1 frame_005230.jpg

406 0.484181 0.693561 -0.427338 0.319254 1.38597 2.1384 -1.35199 1 frame_005240.jpg

407 0.456106 0.699227 -0.454271 0.310944 1.47788 2.16712 -1.17852 1 frame_005250.jpg

408 0.431264 0.684839 -0.504795 0.300316 1.72819 2.08971 -0.982161 1 frame_005260.jpg

409 0.401166 0.663416 -0.55301 0.305164 1.97968 2.00026 -0.747292 1 frame_005270.jpg

410 0.382334 0.626267 -0.591934 0.333504 2.19685 1.87568 -0.549412 1 frame_005280.jpg

411 -0.366883 -0.592359 0.610055 -0.37728 2.30921 1.82552 -0.396446 1 frame_005290.jpg

412 -0.379065 -0.557882 0.611708 -0.41339 2.40824 1.75598 -0.428068 1 frame_005300.jpg

413 -0.40818 -0.534001 0.595086 -0.440573 2.48089 1.70738 -0.626289 1 frame_005310.jpg

414 -0.470665 -0.536127 0.548513 -0.436092 2.45296 1.64416 -1.14626 1 frame_005320.jpg

415 0.530452 0.555899 -0.477177 0.426497 2.22399 1.62542 -1.76077 1 frame_005330.jpg

416 0.563534 0.583175 -0.416245 0.41119 1.93775 1.65148 -2.1993 1 frame_005340.jpg

417 0.57789 0.599882 -0.390089 0.392448 1.78833 1.67912 -2.41336 1 frame_005350.jpg

418 0.589743 0.592174 -0.383301 0.39321 1.81843 1.60783 -2.54631 1 frame_005360.jpg

419 0.607515 0.565387 -0.390608 0.398358 1.97431 1.43597 -2.64673 1 frame_005370.jpg

420 0.627894 0.52202 -0.411165 0.405201 2.22229 1.16311 -2.69167 1 frame_005380.jpg

421 0.614153 0.459992 -0.467104 0.43936 2.71463 0.939328 -2.3992 1 frame_005390.jpg

422 0.567048 0.419592 -0.522001 0.479494 3.08049 0.943744 -1.926 1 frame_005400.jpg

423 0.527014 0.397612 -0.559808 0.500775 3.2751 0.996247 -1.57308 1 frame_005410.jpg

424 -0.487971 -0.413583 0.593653 -0.488272 3.32771 1.16501 -1.37904 1 frame_005420.jpg

425 -0.428032 -0.455455 0.626356 -0.465863 3.27442 1.51344 -1.15632 1 frame_005430.jpg

426 -0.327529 -0.435696 0.686685 -0.480996 3.36429 1.6965 -0.396843 1 frame_005440.jpg

427 -0.258132 -0.385972 0.733162 -0.496857 3.40706 1.61324 0.2477 1 frame_005450.jpg

428 -0.212394 -0.333926 0.744669 -0.537448 3.37111 1.60437 0.685491 1 frame_005460.jpg

429 -0.234374 -0.312925 0.730596 -0.559801 3.49435 1.56325 0.567168 1 frame_005470.jpg

430 -0.261198 -0.351564 0.720826 -0.537205 3.60583 1.63422 0.243021 1 frame_005480.jpg

431 -0.239174 -0.394424 0.738991 -0.491039 3.63684 1.73693 0.264073 1 frame_005490.jpg

432 -0.188219 -0.421365 0.762922 -0.452742 3.61543 1.83114 0.546575 1 frame_005500.jpg

433 -0.157123 -0.4394 0.774566 -0.426952 3.60406 1.86536 0.668584 1 frame_005510.jpg

434 -0.150133 -0.454741 0.803212 -0.35429 3.71751 1.68821 0.633779 1 frame_005520.jpg

435 -0.151198 -0.469037 0.814844 -0.305244 3.79664 1.63518 0.497759 1 frame_005530.jpg

436 -0.161496 -0.477499 0.815927 -0.283156 3.86876 1.64948 0.32106 1 frame_005540.jpg

437 -0.185865 -0.475168 0.80825 -0.293943 3.94606 1.68858 0.0934558 1 frame_005550.jpg

438 -0.19882 -0.479658 0.792321 -0.320353 3.94794 1.84359 -0.0456184 1 frame_005560.jpg

439 -0.190537 -0.465932 0.785578 -0.35982 3.97092 1.90446 0.0492176 1 frame_005570.jpg

440 -0.170253 -0.425249 0.795053 -0.397578 4.06348 1.77704 0.350158 1 frame_005580.jpg

441 -0.145309 -0.370089 0.806652 -0.437301 4.12483 1.60131 0.775882 1 frame_005590.jpg

442 -0.120965 -0.335532 0.807011 -0.470659 4.07525 1.59491 1.11615 1 frame_005600.jpg

443 -0.0580214 -0.287687 0.80786 -0.511109 3.82824 1.63625 1.75878 1 frame_005610.jpg

444 -0.0395535 -0.270126 0.795892 -0.540392 3.70226 1.75779 1.90595 1 frame_005620.jpg

445 -0.0616925 -0.277471 0.779834 -0.55773 3.77272 1.87134 1.66251 1 frame_005630.jpg

446 -0.0922731 -0.303767 0.764453 -0.561091 3.86592 2.00119 1.27837 1 frame_005640.jpg

447 -0.112182 -0.345748 0.762923 -0.534623 3.90071 2.10473 0.956127 1 frame_005650.jpg

448 -0.112975 -0.383541 0.775015 -0.489372 3.88677 2.1552 0.840108 1 frame_005660.jpg

449 -0.106893 -0.41216 0.79128 -0.438832 3.88008 2.15018 0.825104 1 frame_005670.jpg

450 -0.0952736 -0.435826 0.800853 -0.399517 3.85026 2.17719 0.857651 1 frame_005680.jpg

451 -0.103946 -0.461978 0.794479 -0.380231 3.83564 2.29048 0.706234 1 frame_005690.jpg

452 -0.128574 -0.480687 0.778442 -0.382672 3.8254 2.41724 0.436889 1 frame_005700.jpg

453 -0.146814 -0.494004 0.761361 -0.393364 3.78917 2.54001 0.227466 1 frame_005710.jpg

454 -0.175569 -0.495239 0.747049 -0.407224 3.81181 2.55059 -0.0382134 1 frame_005720.jpg

455 -0.197977 -0.487796 0.736653 -0.424502 3.8423 2.51119 -0.222709 1 frame_005730.jpg

456 -0.217635 -0.474458 0.729371 -0.442202 3.88504 2.42965 -0.361508 1 frame_005740.jpg

457 -0.234893 -0.451213 0.729465 -0.457289 3.96136 2.26228 -0.431931 1 frame_005750.jpg

458 -0.218418 -0.414616 0.742534 -0.478571 4.03407 2.11553 -0.156619 1 frame_005760.jpg

459 -0.201478 -0.376298 0.751944 -0.50238 4.07042 1.98061 0.125553 1 frame_005770.jpg

460 -0.199621 -0.336079 0.738055 -0.54998 4.08058 1.91852 0.241189 1 frame_005780.jpg

461 -0.231433 -0.324054 0.699709 -0.593158 4.09835 1.93266 -0.0656403 1 frame_005790.jpg

462 -0.275411 -0.343944 0.667852 -0.599855 4.10249 1.93631 -0.550624 1 frame_005800.jpg

463 -0.295515 -0.379171 0.644424 -0.594658 4.03869 2.08547 -0.896814 1 frame_005810.jpg

464 -0.296975 -0.428916 0.63224 -0.572808 3.93825 2.36541 -1.12531 1 frame_005820.jpg

465 -0.282836 -0.473632 0.645089 -0.528713 3.90111 2.60774 -1.10687 1 frame_005830.jpg

466 -0.290847 -0.520526 0.639847 -0.484826 3.80902 2.79852 -1.33003 1 frame_005840.jpg

467 -0.341513 -0.55075 0.594139 -0.476489 3.60875 2.84411 -1.99949 1 frame_005850.jpg

468 0.393765 0.562425 -0.531439 0.496186 3.30704 2.74796 -2.68195 1 frame_005860.jpg

469 0.420994 0.530902 -0.496759 0.542345 3.36083 2.44678 -2.95327 1 frame_005870.jpg

470 0.173421 0.191284 -0.640293 0.723437 4.50337 2.21458 0.601771 1 frame_005930.jpg

471 -0.102919 -0.17489 0.693452 -0.691336 4.24126 2.21099 1.37921 1 frame_005940.jpg

472 -0.0200652 -0.134269 0.749776 -0.647615 3.85585 1.9985 2.36956 1 frame_005950.jpg

473 0.0478687 -0.0795914 0.785916 -0.611319 3.40767 1.62555 3.17523 1 frame_005960.jpg

474 0.126401 -0.00233213 0.79778 -0.589546 2.66548 1.28818 3.93801 1 frame_005970.jpg

475 0.203072 0.0777837 0.780585 -0.586002 1.73012 1.18817 4.45866 1 frame_005980.jpg

476 0.276641 0.135571 0.732928 -0.606553 0.8102 1.54474 4.64735 1 frame_005990.jpg

477 0.272561 0.125781 0.696696 -0.65154 0.901853 2.08427 4.4826 1 frame_006000.jpg

478 0.241015 0.0602357 0.705232 -0.664026 1.4599 2.29131 4.28669 1 frame_006010.jpg

479 0.175349 -0.0368341 0.748676 -0.638263 2.39512 2.16976 3.96149 1 frame_006020.jpg

480 0.111121 -0.136845 0.782147 -0.597639 3.21638 2.1058 3.4117 1 frame_006030.jpg

481 0.0268402 -0.22573 0.79713 -0.559383 3.97899 2.11156 2.55543 1 frame_006040.jpg

482 -0.0760265 -0.296076 0.803803 -0.510353 4.59874 1.99707 1.46457 1 frame_006050.jpg

483 -0.148554 -0.363183 0.800873 -0.452364 4.84544 2.04841 0.534697 1 frame_006060.jpg

484 -0.234299 -0.432123 0.768275 -0.410033 4.80986 2.2484 -0.625753 1 frame_006070.jpg

485 -0.299855 -0.492825 0.711345 -0.401495 4.45781 2.58495 -1.60922 1 frame_006080.jpg

486 -0.348354 -0.549145 0.640572 -0.408359 3.89684 2.94395 -2.42614 1 frame_006090.jpg

487 -0.382928 -0.566684 0.581451 -0.440625 3.52809 2.96908 -2.97199 1 frame_006100.jpg

488 0.421177 0.552349 -0.53309 0.483049 3.38048 2.66898 -3.42098 1 frame_006110.jpg

489 0.245457 0.150094 -0.555187 0.780378 4.9462 1.84508 -0.0415284 1 frame_006180.jpg

490 0.184994 0.0911721 -0.606551 0.767829 4.77258 1.79201 0.974677 1 frame_006190.jpg

491 0.140241 0.0661365 -0.646381 0.747094 4.53839 1.74329 1.59109 1 frame_006200.jpg

492 0.0901049 0.0328646 -0.680405 0.726533 4.20787 1.63099 2.24 1 frame_006210.jpg

493 -0.0404132 0.00708643 0.717205 -0.695654 3.81471 1.39277 2.88505 1 frame_006220.jpg

494 0.0160067 0.0474928 0.75495 -0.653864 3.31221 1.0447 3.4909 1 frame_006230.jpg

495 0.0496572 0.0738197 0.783096 -0.615504 2.9442 0.670874 3.81424 1 frame_006240.jpg

496 0.0850992 0.0853143 0.807248 -0.57778 2.60724 0.376562 4.02779 1 frame_006250.jpg

497 0.104682 0.0973013 0.831871 -0.536252 2.37148 -0.0326554 4.12957 1 frame_006260.jpg

498 0.0724268 0.0985408 0.856762 -0.501002 2.52719 -0.514211 3.94542 1 frame_006270.jpg

499 0.0684194 0.100492 0.882435 -0.454455 2.49198 -0.957383 3.84006 1 frame_006280.jpg

500 0.0843209 0.115564 0.893989 -0.42464 2.2849 -1.24552 3.85789 1 frame_006290.jpg

501 0.0887756 0.140108 0.901728 -0.399218 2.09634 -1.55388 3.84844 1 frame_006300.jpg

502 0.110557 0.189793 0.896026 -0.385867 1.64497 -1.79689 3.97619 1 frame_006310.jpg

503 0.130975 0.252286 0.878197 -0.384667 1.10832 -1.93739 4.13612 1 frame_006320.jpg

504 0.149693 0.314692 0.860135 -0.372463 0.536858 -2.11179 4.2149 1 frame_006330.jpg

505 0.170939 0.351596 0.848876 -0.355766 0.102896 -2.23002 4.23021 1 frame_006340.jpg

506 0.194654 0.374723 0.837469 -0.346898 -0.25595 -2.23643 4.24449 1 frame_006350.jpg

507 0.212045 0.39443 0.82717 -0.339488 -0.558232 -2.23023 4.22897 1 frame_006360.jpg

508 0.225233 0.412501 0.810092 -0.350522 -0.812645 -2.05657 4.28326 1 frame_006370.jpg

509 0.264503 0.413137 0.784482 -0.379399 -1.07377 -1.60425 4.42709 1 frame_006380.jpg

510 0.295249 0.389245 0.764679 -0.420216 -1.08151 -1.06802 4.60034 1 frame_006390.jpg

511 0.295337 0.363822 0.764584 -0.442518 -0.874967 -0.830247 4.70663 1 frame_006400.jpg

512 0.288245 0.349115 0.749851 -0.482449 -0.659155 -0.403048 4.80927 1 frame_006410.jpg

513 0.278596 0.33562 0.7384 -0.514304 -0.423583 -0.0676067 4.86757 1 frame_006420.jpg

514 0.251072 0.286827 0.741093 -0.552697 0.192885 0.256931 4.89701 1 frame_006430.jpg

515 0.230908 0.230097 0.759447 -0.563007 0.745786 0.350365 4.85371 1 frame_006440.jpg

516 0.202527 0.184943 0.789738 -0.548719 1.26714 0.165996 4.76601 1 frame_006450.jpg

517 0.172152 0.159529 0.820166 -0.521768 1.68858 -0.177074 4.63858 1 frame_006460.jpg

518 0.13606 0.101066 0.851656 -0.495939 2.32522 -0.346867 4.37282 1 frame_006470.jpg

519 0.106655 0.0305073 0.870914 -0.478751 2.92972 -0.248304 4.05041 1 frame_006480.jpg

520 0.0925756 -0.0223356 0.878515 -0.468126 3.28939 -0.0661162 3.82608 1 frame_006490.jpg

521 0.0659062 -0.0672665 0.869452 -0.484958 3.63191 0.298753 3.55151 1 frame_006500.jpg

