# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 758, mean observations per image: 0.0
261 0.62578 0.657391 -0.294443 0.299232 -1.97775 1.74348 -4.2082 1 frame_002670.jpg

262 0.640003 0.632901 -0.297256 0.318547 -1.825 1.50218 -4.36409 1 frame_002680.jpg

263 0.651468 0.607572 -0.300939 0.340416 -1.63728 1.27414 -4.50464 1 frame_002690.jpg

264 0.657781 0.572232 -0.310339 0.378898 -1.27881 0.933599 -4.67447 1 frame_002700.jpg

265 0.654497 0.545076 -0.317492 0.416802 -0.930983 0.709286 -4.78358 1 frame_002710.jpg

266 0.646097 0.529066 -0.322877 0.445419 -0.654776 0.608737 -4.83233 1 frame_002720.jpg

267 0.639929 0.508097 -0.334245 0.469689 -0.318245 0.540056 -4.8556 1 frame_002730.jpg

268 0.635004 0.498106 -0.356772 0.470505 -0.079869 0.755691 -4.81525 1 frame_002740.jpg

270 0.630053 0.489644 -0.365213 0.479481 0.188106 0.951946 -4.70848 1 frame_002760.jpg

271 0.629808 0.493802 -0.35006 0.486785 0.106238 0.846435 -4.65735 1 frame_002770.jpg

272 0.595763 0.483436 -0.394445 0.505737 0.905255 1.06381 -4.37946 1 frame_002780.jpg

273 0.607009 0.508265 -0.365051 0.489842 0.316633 1.08326 -4.48736 1 frame_002790.jpg

274 0.609562 0.511386 -0.359058 0.487849 0.228845 1.0466 -4.41005 1 frame_002800.jpg

275 0.591381 0.516092 -0.369864 0.497109 0.358791 1.17894 -4.29207 1 frame_002810.jpg

276 0.60095 0.506842 -0.363103 0.500126 0.422581 1.06416 -4.22224 1 frame_002820.jpg

277 0.604957 0.478323 -0.360512 0.524657 0.682004 0.767557 -4.11386 1 frame_002830.jpg

278 0.63083 0.457546 -0.330372 0.532503 0.526854 0.183037 -4.07322 1 frame_002840.jpg

279 0.646716 0.557111 -0.282607 0.43763 -0.202391 0.877294 -3.89019 1 frame_002900.jpg

280 0.630457 0.610949 -0.275209 0.391822 -0.660008 1.29887 -3.75066 1 frame_002910.jpg

281 0.617227 0.632381 -0.27091 0.38175 -0.768023 1.38681 -3.66806 1 frame_002920.jpg

282 0.602091 0.65595 -0.269271 0.367027 -0.91104 1.55106 -3.56543 1 frame_002930.jpg

283 0.583441 0.685146 -0.2689 0.343315 -1.06662 1.76583 -3.41773 1 frame_002940.jpg

284 0.568373 0.709501 -0.268546 0.318503 -1.20505 1.94433 -3.26513 1 frame_002950.jpg

285 0.555744 0.727016 -0.267238 0.301962 -1.30249 2.06337 -3.14946 1 frame_002960.jpg

286 0.544147 0.741362 -0.265398 0.289569 -1.38076 2.14981 -3.04706 1 frame_002970.jpg

287 0.532297 0.757682 -0.261708 0.27219 -1.48633 2.24365 -2.91772 1 frame_002980.jpg

288 0.524351 0.767188 -0.26569 0.256685 -1.51649 2.33295 -2.81908 1 frame_002990.jpg

289 0.519483 0.77898 -0.260397 0.235627 -1.62095 2.39996 -2.69182 1 frame_003000.jpg

290 0.512813 0.789932 -0.256617 0.217207 -1.69983 2.45829 -2.57013 1 frame_003010.jpg

291 0.508594 0.80424 -0.242715 0.188733 -1.85927 2.50135 -2.39386 1 frame_003020.jpg

292 0.503346 0.812895 -0.234413 0.175774 -1.93648 2.52309 -2.29101 1 frame_003030.jpg

293 0.504557 0.819831 -0.213749 0.166166 -2.0782 2.46662 -2.20729 1 frame_003040.jpg

294 0.499075 0.830098 -0.199985 0.147876 -2.17653 2.48561 -2.05694 1 frame_003050.jpg

295 0.493348 0.842933 -0.176144 0.122662 -2.3382 2.47827 -1.84529 1 frame_003060.jpg

296 0.485302 0.852431 -0.157522 0.114148 -2.43775 2.4396 -1.72213 1 frame_003070.jpg

297 0.480505 0.859713 -0.141725 0.0996116 -2.50889 2.41877 -1.58855 1 frame_003080.jpg

298 0.477223 0.864495 -0.126654 0.0941544 -2.56016 2.37164 -1.51146 1 frame_003090.jpg

299 0.477085 0.868218 -0.107385 0.0840009 -2.6335 2.3116 -1.40922 1 frame_003100.jpg

300 0.478026 0.87059 -0.0924492 0.0708271 -2.68138 2.28127 -1.30225 1 frame_003110.jpg

301 0.477599 0.873935 -0.0701232 0.0567347 -2.76155 2.21355 -1.16512 1 frame_003120.jpg

302 0.472468 0.878653 -0.0468348 0.0504862 -2.84133 2.12268 -1.04548 1 frame_003130.jpg

303 0.463896 0.884459 -0.0278629 0.0419015 -2.9002 2.0612 -0.906218 1 frame_003140.jpg

304 0.460563 0.886566 -0.0122853 0.041607 -2.95319 1.98252 -0.846652 1 frame_003150.jpg

305 0.458391 0.888161 0.00502276 0.0319965 -3.0212 1.91345 -0.735757 1 frame_003160.jpg

306 0.458759 0.887828 0.0344078 0.0108465 -3.13594 1.79653 -0.533332 1 frame_003170.jpg

307 0.451987 0.89027 0.0558763 -0.00221323 -3.22612 1.69523 -0.358844 1 frame_003180.jpg

308 0.452961 0.888037 0.0781441 -0.0105044 -3.31807 1.56691 -0.23333 1 frame_003190.jpg

309 0.460601 0.882575 0.0917144 -0.0222984 -3.36745 1.50342 -0.135584 1 frame_003200.jpg

310 0.490343 0.863954 0.10614 -0.0433673 -3.39654 1.47518 -0.0583104 1 frame_003210.jpg

311 0.516915 0.843746 0.126663 -0.069625 -3.42268 1.44819 0.0819881 1 frame_003220.jpg

312 0.517676 0.8336 0.165854 -0.0980586 -3.45408 1.32284 0.39282 1 frame_003230.jpg

313 0.50829 0.829835 0.201749 -0.110962 -3.45652 1.16062 0.629686 1 frame_003240.jpg

314 0.498975 0.82595 0.22886 -0.128274 -3.43206 1.06512 0.837965 1 frame_003250.jpg

315 0.501223 0.818674 0.247354 -0.131774 -3.44337 0.975527 0.897364 1 frame_003260.jpg

316 0.502824 0.814763 0.252352 -0.140171 -3.43768 0.986103 0.927167 1 frame_003270.jpg

317 0.497123 0.815573 0.26021 -0.141421 -3.45358 0.946721 0.946572 1 frame_003280.jpg

318 0.489956 0.814799 0.274363 -0.144119 -3.47183 0.877029 0.998998 1 frame_003290.jpg

319 0.510425 0.803237 0.270687 -0.144932 -3.51583 0.919024 0.894338 1 frame_003300.jpg

320 0.537424 0.781868 0.271908 -0.161007 -3.5375 0.983533 0.881418 1 frame_003310.jpg

321 0.547373 0.773521 0.272344 -0.166961 -3.54593 1.00979 0.865831 1 frame_003320.jpg

322 0.569657 0.758242 0.269688 -0.166818 -3.57697 1.03441 0.765389 1 frame_003330.jpg

323 0.603704 0.731874 0.263988 -0.173816 -3.59931 1.10353 0.641077 1 frame_003340.jpg

324 0.627788 0.710087 0.261319 -0.182675 -3.62381 1.16779 0.57666 1 frame_003350.jpg

325 0.64734 0.696167 0.240621 -0.195971 -3.62043 1.35105 0.457056 1 frame_003360.jpg

326 0.664564 0.679134 0.23102 -0.209195 -3.6271 1.48576 0.376823 1 frame_003370.jpg

327 0.674602 0.66232 0.234829 -0.226052 -3.64391 1.56104 0.422624 1 frame_003380.jpg

328 0.677875 0.648525 0.248946 -0.24068 -3.68219 1.60205 0.551951 1 frame_003390.jpg

329 0.689116 0.621088 0.259552 -0.268333 -3.6842 1.67241 0.682023 1 frame_003400.jpg

330 0.703214 0.594496 0.260629 -0.290063 -3.68642 1.79078 0.731402 1 frame_003410.jpg

331 0.716535 0.553728 0.265279 -0.331042 -3.60921 1.98316 0.850203 1 frame_003420.jpg

332 0.716893 0.535 0.260092 -0.363581 -3.49922 2.20598 0.93228 1 frame_003430.jpg

333 0.717151 0.512898 0.254014 -0.397626 -3.35913 2.41959 0.989267 1 frame_003440.jpg

334 0.690044 0.485297 0.294994 -0.44867 -3.05703 2.6405 1.51452 1 frame_003460.jpg

335 0.676248 0.488711 0.306203 -0.458356 -2.94825 2.67729 1.69692 1 frame_003470.jpg

336 0.673577 0.476944 0.308248 -0.473077 -2.86472 2.76881 1.77249 1 frame_003480.jpg

337 0.664105 0.469041 0.323271 -0.484211 -2.78727 2.79135 1.96222 1 frame_003490.jpg

338 0.656456 0.45497 0.339222 -0.496987 -2.72033 2.82319 2.14808 1 frame_003500.jpg

339 0.647976 0.434694 0.360373 -0.511174 -2.62021 2.84146 2.37216 1 frame_003510.jpg

340 0.632604 0.431901 0.382388 -0.516771 -2.53012 2.78933 2.64793 1 frame_003520.jpg

341 0.626143 0.444847 0.383714 -0.512659 -2.55143 2.74868 2.73266 1 frame_003530.jpg

342 0.611121 0.467472 0.39001 -0.505859 -2.5363 2.64096 2.86843 1 frame_003540.jpg

343 0.601458 0.482061 0.398661 -0.496925 -2.54026 2.51021 2.96559 1 frame_003550.jpg

344 0.584324 0.496963 0.411478 -0.492219 -2.47599 2.36578 3.1087 1 frame_003560.jpg

345 0.571079 0.507433 0.419128 -0.490624 -2.42292 2.27658 3.19834 1 frame_003570.jpg

346 0.57036 0.513167 0.419116 -0.48548 -2.45329 2.22889 3.1948 1 frame_003580.jpg

347 0.567073 0.518281 0.425667 -0.478143 -2.47848 2.12802 3.23335 1 frame_003590.jpg

348 0.560533 0.533962 0.430695 -0.463884 -2.54561 1.96593 3.2527 1 frame_003600.jpg

349 0.55161 0.539678 0.439172 -0.460002 -2.52658 1.86187 3.3142 1 frame_003610.jpg

350 0.538281 0.535948 0.453759 -0.465957 -2.39914 1.78535 3.4317 1 frame_003620.jpg

351 0.522661 0.533372 0.470364 -0.470211 -2.26073 1.68171 3.55831 1 frame_003630.jpg

352 0.513882 0.528429 0.483997 -0.47163 -2.16576 1.59267 3.63999 1 frame_003640.jpg

353 0.49668 0.530639 0.501219 -0.469586 -2.05384 1.43589 3.7609 1 frame_003650.jpg

354 0.482216 0.541319 0.514013 -0.458512 -2.03297 1.24123 3.83218 1 frame_003660.jpg

355 0.47816 0.539334 0.528061 -0.449036 -2.01454 1.08963 3.87704 1 frame_003670.jpg

356 0.47269 0.531719 0.536422 -0.453971 -1.91378 1.06918 3.93116 1 frame_003680.jpg

357 0.463457 0.532167 0.542717 -0.455484 -1.83618 1.01691 3.97832 1 frame_003690.jpg

358 0.454225 0.544145 0.548602 -0.44342 -1.86727 0.859514 3.98991 1 frame_003700.jpg

359 0.442242 0.552969 0.55575 -0.435648 -1.85845 0.720142 4.01465 1 frame_003710.jpg

360 0.438608 0.561004 0.556463 -0.428074 -1.90429 0.639363 4.0046 1 frame_003720.jpg

361 0.432512 0.5627 0.559833 -0.427655 -1.87299 0.593245 4.02757 1 frame_003730.jpg

362 0.433239 0.558328 0.565447 -0.425258 -1.85421 0.551605 4.04077 1 frame_003740.jpg

363 0.427596 0.5427 0.5784 -0.433695 -1.68369 0.541548 4.11297 1 frame_003750.jpg

364 0.412702 0.523759 0.595513 -0.448015 -1.40016 0.524997 4.21283 1 frame_003760.jpg

365 0.397369 0.503349 0.613551 -0.460753 -1.10643 0.502503 4.29308 1 frame_003770.jpg

366 0.383814 0.483734 0.629976 -0.470977 -0.840587 0.481582 4.34917 1 frame_003780.jpg

367 0.371745 0.466953 0.643793 -0.478844 -0.61306 0.460804 4.38183 1 frame_003790.jpg

368 0.364629 0.455618 0.652831 -0.48298 -0.467646 0.446665 4.39061 1 frame_003800.jpg

369 0.35991 0.444425 0.658108 -0.48974 -0.347132 0.480491 4.38492 1 frame_003810.jpg

370 0.348085 0.431578 0.6651 -0.50022 -0.169577 0.512521 4.37031 1 frame_003820.jpg

371 0.332997 0.413034 0.679944 -0.506154 0.042198 0.489669 4.34485 1 frame_003830.jpg

372 0.32637 0.388566 0.692556 -0.512704 0.218673 0.541327 4.29121 1 frame_003840.jpg

373 0.316101 0.370294 0.704752 -0.51603 0.379713 0.548203 4.23437 1 frame_003850.jpg

374 0.298806 0.35806 0.714613 -0.52138 0.55654 0.530548 4.17849 1 frame_003860.jpg

375 0.279458 0.347383 0.730492 -0.517309 0.716934 0.417593 4.12855 1 frame_003870.jpg

376 0.260114 0.317651 0.745006 -0.525742 0.976077 0.445684 4.03539 1 frame_003880.jpg

377 0.246737 0.28599 0.750977 -0.541632 1.18798 0.576038 3.92654 1 frame_003890.jpg

378 0.219571 0.255664 0.772072 -0.538822 1.43588 0.503664 3.8163 1 frame_003900.jpg

379 0.200462 0.210767 0.786198 -0.545239 1.6888 0.593452 3.67084 1 frame_003910.jpg

380 0.192385 0.185095 0.800183 -0.537062 1.77862 0.558879 3.59508 1 frame_003920.jpg

381 0.175874 0.168646 0.820088 -0.517767 1.8956 0.363709 3.49499 1 frame_003930.jpg

382 0.157448 0.158028 0.837063 -0.499563 2.00456 0.151666 3.37435 1 frame_003940.jpg

383 0.127367 0.161304 0.851972 -0.481563 2.11988 -0.131863 3.22513 1 frame_003950.jpg

384 0.122548 0.172616 0.856004 -0.471638 2.06113 -0.282102 3.18776 1 frame_003960.jpg

385 0.121874 0.175642 0.845511 -0.489293 2.02565 -0.209171 3.16086 1 frame_003970.jpg

386 0.109005 0.147872 0.831962 -0.523538 2.16376 0.0150747 3.02285 1 frame_003980.jpg

387 0.0949651 0.120359 0.841243 -0.518465 2.28662 -0.0317392 2.87382 1 frame_003990.jpg

388 0.0824365 0.115061 0.855848 -0.497483 2.32715 -0.248859 2.7733 1 frame_004000.jpg

389 0.0627214 0.109899 0.863097 -0.488929 2.42231 -0.401228 2.66276 1 frame_004010.jpg

390 0.0618129 0.117494 0.869119 -0.476453 2.3855 -0.520356 2.67371 1 frame_004020.jpg

391 0.0773123 0.122914 0.867037 -0.476614 2.28801 -0.443018 2.78718 1 frame_004030.jpg

392 0.0560945 0.130375 0.871979 -0.468518 2.31982 -0.49464 2.75636 1 frame_004040.jpg

393 0.0599007 0.141119 0.862818 -0.481708 2.26582 -0.39007 2.84831 1 frame_004050.jpg

394 0.0829657 0.147952 0.850949 -0.497105 2.11877 -0.19576 2.98834 1 frame_004060.jpg

395 0.0828702 0.137389 0.850508 -0.500892 2.14388 -0.0888984 2.98536 1 frame_004070.jpg

396 0.0877228 0.137001 0.847584 -0.505111 2.11731 -0.0110889 2.99753 1 frame_004080.jpg

397 0.0929038 0.141225 0.842747 -0.511079 2.07983 0.0638399 2.99311 1 frame_004090.jpg

398 0.107538 0.148385 0.832971 -0.522089 1.99095 0.198974 3.00731 1 frame_004100.jpg

399 0.112996 0.165943 0.827623 -0.524152 1.92099 0.215374 3.00948 1 frame_004110.jpg

400 0.120377 0.17735 0.819529 -0.53144 1.86523 0.286559 2.99977 1 frame_004120.jpg

401 0.123447 0.179345 0.814778 -0.537339 1.85125 0.369746 2.97373 1 frame_004130.jpg

402 0.121535 0.17302 0.807382 -0.550843 1.888 0.490866 2.91212 1 frame_004140.jpg

403 0.11005 0.160261 0.80128 -0.565823 1.98329 0.595846 2.80152 1 frame_004150.jpg

404 0.103774 0.142459 0.79501 -0.580427 2.04793 0.750667 2.69646 1 frame_004160.jpg

405 0.11173 0.131419 0.788656 -0.590142 2.00705 0.890098 2.6481 1 frame_004170.jpg

406 0.117146 0.125672 0.780106 -0.601596 1.96776 1.00699 2.59936 1 frame_004180.jpg

407 0.103457 0.113677 0.774937 -0.613063 2.03812 1.07156 2.48219 1 frame_004190.jpg

408 0.0832152 0.10094 0.770684 -0.623645 2.13136 1.10509 2.34311 1 frame_004200.jpg

409 0.0804057 0.0983183 0.76709 -0.628842 2.11824 1.13612 2.29661 1 frame_004210.jpg

410 0.0890383 0.0935513 0.752627 -0.645657 2.06958 1.28036 2.24376 1 frame_004220.jpg

411 0.0995604 0.0939125 0.746212 -0.651488 2.0079 1.35872 2.238 1 frame_004230.jpg

412 0.093089 0.0916615 0.760231 -0.636381 2.02826 1.25833 2.23245 1 frame_004240.jpg

413 0.0882841 0.0894314 0.779884 -0.61318 2.04221 1.12153 2.2373 1 frame_004250.jpg

414 0.0883116 0.0773153 0.798253 -0.590776 2.05892 1.05 2.22222 1 frame_004260.jpg

415 0.0616179 0.0500005 0.816161 -0.57235 2.21424 0.975443 2.07551 1 frame_004270.jpg

416 0.0286128 0.0206244 0.826356 -0.562042 2.38704 0.947609 1.86743 1 frame_004280.jpg

417 0.0260185 0.0236621 0.836823 -0.546342 2.39338 0.863231 1.8703 1 frame_004290.jpg

418 0.0486841 0.0542374 0.844841 -0.53003 2.25701 0.739669 2.03571 1 frame_004300.jpg

419 0.0561653 0.090525 0.8496 -0.516557 2.14765 0.571084 2.14791 1 frame_004310.jpg

420 0.0707804 0.105914 0.848047 -0.514382 2.02485 0.546755 2.21998 1 frame_004320.jpg

421 0.0864306 0.103777 0.842508 -0.521479 1.92007 0.627626 2.24365 1 frame_004330.jpg

422 0.0847892 0.0942964 0.838348 -0.530181 1.8937 0.703943 2.20245 1 frame_004340.jpg

423 0.0858248 0.097639 0.828773 -0.544276 1.83232 0.76888 2.18754 1 frame_004350.jpg

424 0.0920959 0.113016 0.829055 -0.539827 1.72589 0.7267 2.24284 1 frame_004360.jpg

425 0.0981962 0.133981 0.81718 -0.551927 1.62666 0.752558 2.27042 1 frame_004370.jpg

426 0.107068 0.150275 0.798733 -0.572695 1.53819 0.838874 2.27968 1 frame_004380.jpg

427 0.119586 0.155575 0.789357 -0.581731 1.44557 0.914469 2.29648 1 frame_004390.jpg

428 0.121993 0.159443 0.775847 -0.598128 1.41497 1.00849 2.27204 1 frame_004400.jpg

429 0.126175 0.157906 0.754711 -0.624145 1.41348 1.15905 2.21418 1 frame_004410.jpg

430 0.133127 0.162279 0.747873 -0.629784 1.37888 1.20381 2.21575 1 frame_004420.jpg

431 0.148609 0.18315 0.739164 -0.630879 1.26698 1.23545 2.26882 1 frame_004430.jpg

432 0.164261 0.190255 0.717946 -0.649135 1.20297 1.38975 2.22905 1 frame_004440.jpg

433 0.176727 0.18861 0.704825 -0.660617 1.16253 1.54462 2.21522 1 frame_004450.jpg

434 -0.173299 -0.162254 -0.676092 0.697524 1.23297 1.81832 2.05433 1 frame_004460.jpg

435 -0.497986 -0.343753 -0.45671 0.652119 -0.666958 2.74547 1.92198 1 frame_004600.jpg

436 0.519846 0.342593 0.447234 -0.642162 -0.831922 2.7747 1.81804 1 frame_004610.jpg

437 0.539225 0.339424 0.41853 -0.647194 -0.926637 2.86556 1.63028 1 frame_004620.jpg

438 0.548124 0.333771 0.403083 -0.652442 -0.968584 2.92467 1.52545 1 frame_004630.jpg

439 0.55936 0.336857 0.394697 -0.646419 -1.06515 2.92145 1.47669 1 frame_004640.jpg

440 0.564311 0.331636 0.390741 -0.647219 -1.10887 2.932 1.44423 1 frame_004650.jpg

441 0.568069 0.328206 0.385102 -0.649057 -1.12877 2.95382 1.39493 1 frame_004660.jpg

442 0.569958 0.330292 0.380119 -0.649281 -1.145 2.96284 1.36133 1 frame_004670.jpg

443 0.575571 0.337749 0.376989 -0.642279 -1.20541 2.93723 1.34242 1 frame_004680.jpg

444 0.588833 0.351965 0.376859 -0.622394 -1.34135 2.85197 1.33374 1 frame_004690.jpg

445 0.609009 0.369189 0.367358 -0.59821 -1.48883 2.76755 1.25776 1 frame_004700.jpg

446 0.632874 0.38108 0.346199 -0.578269 -1.58626 2.72564 1.09877 1 frame_004710.jpg

447 0.642437 0.426354 0.323668 -0.548394 -1.63537 2.66801 1.01451 1 frame_004720.jpg

448 0.648489 0.436997 0.305444 -0.543323 -1.59959 2.69626 0.914066 1 frame_004730.jpg

449 0.664207 0.443932 0.300414 -0.52106 -1.69745 2.63492 0.854171 1 frame_004740.jpg

450 0.669604 0.441542 0.300919 -0.515868 -1.72556 2.61874 0.847082 1 frame_004750.jpg

451 0.671564 0.451673 0.304752 -0.502116 -1.79297 2.57156 0.888603 1 frame_004760.jpg

452 0.668014 0.473849 0.315076 -0.479533 -1.88285 2.47018 0.999105 1 frame_004770.jpg

453 0.666858 0.495899 0.323118 -0.452747 -1.99339 2.34848 1.07327 1 frame_004780.jpg

454 0.674171 0.510747 0.311973 -0.432787 -2.07599 2.3095 1.01066 1 frame_004790.jpg

455 0.682158 0.517989 0.29805 -0.421325 -2.11477 2.31134 0.934406 1 frame_004800.jpg

456 0.693468 0.540787 0.273681 -0.389552 -2.21505 2.26687 0.789213 1 frame_004810.jpg

457 0.710053 0.55086 0.253559 -0.357893 -2.33055 2.20052 0.612275 1 frame_004820.jpg

458 0.735543 0.554886 0.227475 -0.315171 -2.48095 2.09689 0.332415 1 frame_004830.jpg

459 0.757724 0.551769 0.204538 -0.282082 -2.57825 2.01356 0.0771534 1 frame_004840.jpg

460 0.772879 0.5486 0.188199 -0.257444 -2.63688 1.94358 -0.11266 1 frame_004850.jpg

461 0.773429 0.555111 0.181104 -0.246698 -2.649 1.9294 -0.167317 1 frame_004860.jpg

462 0.7709 0.561049 0.175083 -0.245526 -2.63639 1.94733 -0.194142 1 frame_004870.jpg

463 0.773017 0.569149 0.170346 -0.22248 -2.68141 1.86438 -0.29244 1 frame_004880.jpg

464 0.778478 0.572589 0.154189 -0.205765 -2.66576 1.8357 -0.445449 1 frame_004890.jpg

465 0.790553 0.557403 0.151897 -0.203114 -2.67896 1.77977 -0.554473 1 frame_004900.jpg

466 0.792594 0.559705 0.155069 -0.185686 -2.70556 1.68008 -0.616143 1 frame_004910.jpg

467 0.795575 0.571048 0.136023 -0.149877 -2.6788 1.59842 -0.823688 1 frame_004920.jpg

468 0.799891 0.573356 0.109014 -0.139836 -2.57713 1.63079 -1.00474 1 frame_004930.jpg

469 0.799488 0.579614 0.0835912 -0.133715 -2.44894 1.69325 -1.12056 1 frame_004940.jpg

470 0.799654 0.585077 0.0673242 -0.117078 -2.37433 1.6796 -1.22553 1 frame_004950.jpg

471 0.791624 0.598479 0.0642577 -0.104999 -2.34929 1.67656 -1.22452 1 frame_004960.jpg

472 0.775932 0.619797 0.0712533 -0.0933023 -2.35834 1.67057 -1.15057 1 frame_004970.jpg

473 0.769862 0.628703 0.0730767 -0.0818897 -2.33856 1.61831 -1.14041 1 frame_004980.jpg

474 0.745103 0.657995 0.0803697 -0.0735193 -2.34577 1.64894 -1.01577 1 frame_004990.jpg

475 0.732105 0.6679 0.101798 -0.0870019 -2.38729 1.64538 -0.846024 1 frame_005000.jpg

476 0.720525 0.679892 0.108871 -0.0820788 -2.39803 1.62995 -0.779203 1 frame_005010.jpg

477 0.707557 0.69209 0.118088 -0.0801854 -2.41682 1.6155 -0.697675 1 frame_005020.jpg

478 0.691692 0.710388 0.111428 -0.0670487 -2.39984 1.62885 -0.689301 1 frame_005030.jpg

479 0.674417 0.726303 0.117649 -0.0616801 -2.4159 1.61202 -0.607897 1 frame_005040.jpg

480 0.665673 0.733356 0.123368 -0.0620386 -2.42893 1.60063 -0.5522 1 frame_005050.jpg

481 0.658108 0.739096 0.12893 -0.063307 -2.44063 1.5896 -0.497035 1 frame_005060.jpg

482 0.645231 0.750707 0.129588 -0.0576543 -2.44148 1.58127 -0.459664 1 frame_005070.jpg

483 0.637251 0.757999 0.129652 -0.0503927 -2.44179 1.56044 -0.45601 1 frame_005080.jpg

484 0.621727 0.770082 0.131724 -0.0554804 -2.429 1.57422 -0.378963 1 frame_005090.jpg

485 0.584785 0.79633 0.144158 -0.0557106 -2.442 1.55091 -0.201891 1 frame_005100.jpg

486 0.558467 0.814854 0.150769 -0.0373696 -2.46974 1.47835 -0.152745 1 frame_005110.jpg

487 0.54283 0.82241 0.165701 -0.038989 -2.49652 1.4128 -0.0502128 1 frame_005120.jpg

488 0.531526 0.828742 0.171109 -0.0372602 -2.50584 1.38248 0.00235428 1 frame_005130.jpg

489 0.5181 0.836956 0.172212 -0.0376839 -2.50353 1.37801 0.0591235 1 frame_005140.jpg

490 0.504031 0.845884 0.169507 -0.0412375 -2.48633 1.39573 0.11984 1 frame_005150.jpg

491 0.496459 0.850907 0.166582 -0.041666 -2.47686 1.40476 0.141215 1 frame_005160.jpg

492 0.502604 0.847287 0.165704 -0.0451188 -2.47332 1.41798 0.129913 1 frame_005170.jpg

493 0.506593 0.844666 0.166917 -0.0451783 -2.47773 1.41333 0.119202 1 frame_005180.jpg

494 0.49578 0.850409 0.170147 -0.04536 -2.48145 1.40059 0.166784 1 frame_005190.jpg

495 0.487753 0.853765 0.175985 -0.0470299 -2.49311 1.37678 0.213068 1 frame_005200.jpg

496 0.492079 0.849683 0.182048 -0.0525008 -2.5068 1.36569 0.231216 1 frame_005210.jpg

497 0.501471 0.842484 0.187562 -0.0597244 -2.51967 1.36131 0.243169 1 frame_005220.jpg

498 0.506598 0.835532 0.199305 -0.0743098 -2.52904 1.348 0.313478 1 frame_005230.jpg

499 0.508918 0.831667 0.208121 -0.0775792 -2.55384 1.31643 0.346229 1 frame_005240.jpg

500 0.504798 0.825026 0.233375 -0.100236 -2.57812 1.26101 0.524308 1 frame_005250.jpg

501 0.50246 0.817883 0.257355 -0.111223 -2.62448 1.16763 0.64461 1 frame_005260.jpg

502 0.494951 0.811378 0.285122 -0.124079 -2.65116 1.05197 0.809548 1 frame_005270.jpg

503 0.482883 0.805797 0.316632 -0.131376 -2.65917 0.8931 0.983209 1 frame_005280.jpg

504 0.460375 0.803871 0.347933 -0.144184 -2.60658 0.742967 1.20062 1 frame_005290.jpg

505 0.441484 0.797969 0.375016 -0.166433 -2.50209 0.64968 1.41641 1 frame_005300.jpg

506 0.430997 0.788044 0.398159 -0.186275 -2.39627 0.587944 1.58396 1 frame_005310.jpg

507 0.426677 0.767588 0.424873 -0.219634 -2.24225 0.568241 1.7862 1 frame_005320.jpg

508 0.427549 0.743152 0.449699 -0.250395 -2.0969 0.570532 1.95269 1 frame_005330.jpg

509 0.420917 0.725246 0.470651 -0.274473 -1.95808 0.562065 2.09598 1 frame_005340.jpg

510 0.420023 0.710746 0.483397 -0.291115 -1.8666 0.576634 2.17902 1 frame_005350.jpg

511 0.43079 0.695294 0.485454 -0.30874 -1.81517 0.670414 2.20738 1 frame_005360.jpg

512 0.463162 0.679278 0.470738 -0.320105 -1.86381 0.852911 2.12148 1 frame_005370.jpg

513 0.491459 0.661606 0.45417 -0.338342 -1.87861 1.06752 2.04144 1 frame_005380.jpg

514 0.506067 0.640641 0.445383 -0.367571 -1.80859 1.25799 2.02591 1 frame_005390.jpg

515 0.524842 0.623202 0.435171 -0.383126 -1.80266 1.40741 1.95883 1 frame_005400.jpg

516 0.549229 0.602563 0.423118 -0.395268 -1.82694 1.54217 1.85431 1 frame_005410.jpg

517 0.562164 0.575626 0.416614 -0.423153 -1.75914 1.70367 1.80906 1 frame_005420.jpg

518 0.567704 0.556584 0.413208 -0.444055 -1.70464 1.81937 1.78665 1 frame_005430.jpg

519 0.580118 0.541774 0.40585 -0.453024 -1.71877 1.89617 1.71314 1 frame_005440.jpg

520 0.589543 0.536487 0.399996 -0.452353 -1.75857 1.91978 1.64821 1 frame_005450.jpg

521 0.5885 0.538807 0.39786 -0.452839 -1.75804 1.92891 1.62697 1 frame_005460.jpg

522 0.587185 0.547128 0.400517 -0.4421 -1.79742 1.8753 1.61142 1 frame_005470.jpg

523 0.594134 0.556858 0.396049 -0.424333 -1.87969 1.82127 1.52802 1 frame_005480.jpg

524 0.601309 0.579669 0.386551 -0.391139 -2.00547 1.72508 1.40975 1 frame_005490.jpg

525 0.615049 0.603924 0.370511 -0.345995 -2.17067 1.58556 1.21307 1 frame_005500.jpg

526 0.622983 0.633048 0.345517 -0.30292 -2.28507 1.52538 0.991654 1 frame_005510.jpg
